"SUID","Cooccurrence","Coregulation","CoregulationBin","interaction","name","NetworkPresence","NewBin","NewBin2","selected","shared interaction","shared name"
"206959",,"0.8","36","(interacts)","PS_aa_C38:2 ((interacts)) PE_ae_C34:2",,"1","1","false","(interacts)","PS_aa_C38:2 ((interacts)) PE_ae_C34:2"
"195582",,"0.76","36","(interacts)","PS_aa_C38:1 ((interacts)) PE_ae_C36:1",,"1","1","false","(interacts)","PS_aa_C38:1 ((interacts)) PE_ae_C36:1"
"195871","0.498641868432333","0.79","36","(interacts)","PG_aa_C36:1 ((interacts)) PE_ae_C36:1",,"1","1","false","(interacts)","PG_aa_C36:1 ((interacts)) PE_ae_C36:1"
"192540",,"0.77","36","(interacts)","PS_aa_C40:4 ((interacts)) PE_ae_C36:1",,"1","1","false","(interacts)","PS_aa_C40:4 ((interacts)) PE_ae_C36:1"
"206958",,"0.79","36","(interacts)","PS_aa_C38:2 ((interacts)) PE_ae_C36:1",,"1","1","false","(interacts)","PS_aa_C38:2 ((interacts)) PE_ae_C36:1"
"213173","0.813514904729241","0.78","36","(interacts)","PS_aa_C36:3 ((interacts)) PE_ae_C34:3",,"1","1","false","(interacts)","PS_aa_C36:3 ((interacts)) PE_ae_C34:3"
"212586","0.845752664974714","0.77","36","(interacts)","PS_aa_C34:2 ((interacts)) PE_ae_C34:3",,"1","1","false","(interacts)","PS_aa_C34:2 ((interacts)) PE_ae_C34:3"
"213009","0.685549504779015","0.8","36","(interacts)","PS_aa_C38:5 ((interacts)) PE_ae_C34:3",,"1","1","false","(interacts)","PS_aa_C38:5 ((interacts)) PE_ae_C34:3"
"211323","0.692273522642545","0.77","36","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C34:3",,"1","1","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C34:3"
"195870","0.73585645854475","0.79","36","(interacts)","PG_aa_C36:1 ((interacts)) PE_ae_C36:2",,"1","1","false","(interacts)","PG_aa_C36:1 ((interacts)) PE_ae_C36:2"
"204109","0.401971638203","0.76","36","(interacts)","PG_aa_C34:2 ((interacts)) PE_ae_C36:2",,"1","1","false","(interacts)","PG_aa_C34:2 ((interacts)) PE_ae_C36:2"
"202204","0.87184884678575","0.8","36","(interacts)","PE_ae_C38:3 ((interacts)) PE_ae_C36:3",,"1","1","false","(interacts)","PE_ae_C38:3 ((interacts)) PE_ae_C36:3"
"197167","0.557101480376231","0.76","36","(interacts)","PS_aa_C40:5 ((interacts)) PE_ae_C36:2",,"1","1","false","(interacts)","PS_aa_C40:5 ((interacts)) PE_ae_C36:2"
"207663","0.593183116479364","0.8","36","(interacts)","PS_aa_C40:6 ((interacts)) PE_ae_C36:1",,"1","1","false","(interacts)","PS_aa_C40:6 ((interacts)) PE_ae_C36:1"
"197168","0.321541039583642","0.79","36","(interacts)","PS_aa_C40:5 ((interacts)) PE_ae_C36:1",,"1","1","false","(interacts)","PS_aa_C40:5 ((interacts)) PE_ae_C36:1"
"208623",,"0.8","36","(interacts)","N-C28:0-Cer ((interacts)) PE_ae_C36:1",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) PE_ae_C36:1"
"206626",,"0.8","36","(interacts)","PS_ae_C34:2 ((interacts)) PE_ae_C36:1",,"1","1","false","(interacts)","PS_ae_C34:2 ((interacts)) PE_ae_C36:1"
"206625",,"0.8","36","(interacts)","PS_ae_C34:2 ((interacts)) PE_ae_C36:3",,"1","1","false","(interacts)","PS_ae_C34:2 ((interacts)) PE_ae_C36:3"
"195740","0.865396096425765","0.8","36","(interacts)","PS_aa_C40:7 ((interacts)) PE_ae_C36:3",,"1","1","false","(interacts)","PS_aa_C40:7 ((interacts)) PE_ae_C36:3"
"202203","0.839893841935742","0.8","36","(interacts)","PE_ae_C38:3 ((interacts)) PE_ae_C36:4",,"1","1","false","(interacts)","PE_ae_C38:3 ((interacts)) PE_ae_C36:4"
"207212",,"0.78","36","(interacts)","PS_ae_C36:2 ((interacts)) PE_ae_C36:3",,"1","1","false","(interacts)","PS_ae_C36:2 ((interacts)) PE_ae_C36:3"
"212585","0.857691208521524","0.79","36","(interacts)","PS_aa_C34:2 ((interacts)) PE_ae_C36:3",,"1","1","false","(interacts)","PS_aa_C34:2 ((interacts)) PE_ae_C36:3"
"203481","0.870074516534886","0.79","36","(interacts)","PE_ae_C38:6 ((interacts)) PE_ae_C36:3",,"1","1","false","(interacts)","PE_ae_C38:6 ((interacts)) PE_ae_C36:3"
"207662","0.794246015804179","0.77","36","(interacts)","PS_aa_C40:6 ((interacts)) PE_ae_C36:3",,"1","1","false","(interacts)","PS_aa_C40:6 ((interacts)) PE_ae_C36:3"
"195581",,"0.8","36","(interacts)","PS_aa_C38:1 ((interacts)) PE_ae_C36:3",,"1","1","false","(interacts)","PS_aa_C38:1 ((interacts)) PE_ae_C36:3"
"207211",,"0.78","36","(interacts)","PS_ae_C36:2 ((interacts)) PE_ae_C36:4",,"1","1","false","(interacts)","PS_ae_C36:2 ((interacts)) PE_ae_C36:4"
"207661","0.763130040122961","0.76","36","(interacts)","PS_aa_C40:6 ((interacts)) PE_ae_C36:4",,"1","1","false","(interacts)","PS_aa_C40:6 ((interacts)) PE_ae_C36:4"
"211647","0.850919984068229","0.77","36","(interacts)","PS_aa_C38:4 ((interacts)) PE_ae_C36:5",,"1","1","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_ae_C36:5"
"208849","0.746105197704182","0.76","36","(interacts)","N-C24:1-Cer ((interacts)) PE_ae_C36:4",,"1","1","false","(interacts)","N-C24:1-Cer ((interacts)) PE_ae_C36:4"
"212584","0.8453129917384","0.8","36","(interacts)","PS_aa_C34:2 ((interacts)) PE_ae_C36:4",,"1","1","false","(interacts)","PS_aa_C34:2 ((interacts)) PE_ae_C36:4"
"203480","0.812835397089147","0.79","36","(interacts)","PE_ae_C38:6 ((interacts)) PE_ae_C36:4",,"1","1","false","(interacts)","PE_ae_C38:6 ((interacts)) PE_ae_C36:4"
"206957",,"0.77","36","(interacts)","PS_aa_C38:2 ((interacts)) PE_ae_C36:4",,"1","1","false","(interacts)","PS_aa_C38:2 ((interacts)) PE_ae_C36:4"
"195580",,"0.8","36","(interacts)","PS_aa_C38:1 ((interacts)) PE_ae_C36:4",,"1","1","false","(interacts)","PS_aa_C38:1 ((interacts)) PE_ae_C36:4"
"209249","0.21606374532","0.77","36","(interacts)","N-C22:0-Cer ((interacts)) PE_ae_C38:1",,"1","1","false","(interacts)","N-C22:0-Cer ((interacts)) PE_ae_C38:1"
"197578",,"0.78","36","(interacts)","N-C10:1-Cer ((interacts)) PE_ae_C38:1",,"1","1","false","(interacts)","N-C10:1-Cer ((interacts)) PE_ae_C38:1"
"212189","0.738848050435333","0.78","36","(interacts)","PE_ae_C40:2 ((interacts)) PE_ae_C38:2",,"1","1","false","(interacts)","PE_ae_C40:2 ((interacts)) PE_ae_C38:2"
"205071",,"0.77","36","(interacts)","PE_ae_C40:1 ((interacts)) PE_ae_C38:2",,"1","1","false","(interacts)","PE_ae_C40:1 ((interacts)) PE_ae_C38:2"
"210199","0.800558552146","0.78","36","(interacts)","PE_ae_C38:2 ((interacts)) PE_ae_C38:1",,"1","1","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_ae_C38:1"
"210537",,"0.77","36","(interacts)","SM_C16:1 ((interacts)) PE_ae_C36:5",,"1","1","false","(interacts)","SM_C16:1 ((interacts)) PE_ae_C36:5"
"196217",,"0.8","36","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PE_ae_C38:1",,"1","1","false","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PE_ae_C38:1"
"209084",,"0.79","36","(interacts)","PS_aa_C42:2 ((interacts)) PE_ae_C38:1",,"1","1","false","(interacts)","PS_aa_C42:2 ((interacts)) PE_ae_C38:1"
"197019",,"0.79","36","(interacts)","PS_ae_C38:4 ((interacts)) PE_ae_C38:2",,"1","1","false","(interacts)","PS_ae_C38:4 ((interacts)) PE_ae_C38:2"
"211322","0.4712860609095","0.76","36","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C38:2",,"1","1","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C38:2"
"213427","0.47328374570331","0.79","36","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C38:2",,"1","1","false","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C38:2"
"209248","0.441493132876111","0.8","36","(interacts)","N-C22:0-Cer ((interacts)) PE_ae_C38:2",,"1","1","false","(interacts)","N-C22:0-Cer ((interacts)) PE_ae_C38:2"
"201271","0.568760273808741","0.79","36","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C38:2",,"1","1","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C38:2"
"214118","0.848906775315667","0.78","36","(interacts)","PE_ae_C40:3 ((interacts)) PE_ae_C38:2",,"1","1","false","(interacts)","PE_ae_C40:3 ((interacts)) PE_ae_C38:2"
"213172","0.5533179264101","0.77","36","(interacts)","PS_aa_C36:3 ((interacts)) PE_ae_C38:2",,"1","1","false","(interacts)","PS_aa_C36:3 ((interacts)) PE_ae_C38:2"
"212080",,"0.77","36","(interacts)","PE_ae_C42:2 ((interacts)) PE_ae_C38:2",,"1","1","false","(interacts)","PE_ae_C42:2 ((interacts)) PE_ae_C38:2"
"209462","0.621139353939464","0.78","36","(interacts)","PG_aa_C36:3 ((interacts)) PE_ae_C38:3",,"1","1","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_ae_C38:3"
"211965",,"0.77","36","(interacts)","PE_ae_C46:6 ((interacts)) PE_ae_C38:3",,"1","1","false","(interacts)","PE_ae_C46:6 ((interacts)) PE_ae_C38:3"
"201932","0.637120048205","0.77","36","(interacts)","N-C14:0-Cer ((interacts)) PE_ae_C38:3",,"1","1","false","(interacts)","N-C14:0-Cer ((interacts)) PE_ae_C38:3"
"212856",,"0.77","36","(interacts)","PS_ae_C36:1 ((interacts)) PE_ae_C38:3",,"1","1","false","(interacts)","PS_ae_C36:1 ((interacts)) PE_ae_C38:3"
"205070",,"0.79","36","(interacts)","PE_ae_C40:1 ((interacts)) PE_ae_C38:3",,"1","1","false","(interacts)","PE_ae_C40:1 ((interacts)) PE_ae_C38:3"
"201484","0.838999723234516","0.76","36","(interacts)","PE_ae_C38:4 ((interacts)) PE_ae_C38:3",,"1","1","false","(interacts)","PE_ae_C38:4 ((interacts)) PE_ae_C38:3"
"213785",,"0.8","36","(interacts)","PE_ae_C46:5 ((interacts)) PE_ae_C38:3",,"1","1","false","(interacts)","PE_ae_C46:5 ((interacts)) PE_ae_C38:3"
"212079",,"0.8","36","(interacts)","PE_ae_C42:2 ((interacts)) PE_ae_C38:3",,"1","1","false","(interacts)","PE_ae_C42:2 ((interacts)) PE_ae_C38:3"
"206223","0.786411225795667","0.76","36","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C38:5",,"1","1","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C38:5"
"207210",,"0.76","36","(interacts)","PS_ae_C36:2 ((interacts)) PE_ae_C38:4",,"1","1","false","(interacts)","PS_ae_C36:2 ((interacts)) PE_ae_C38:4"
"192539",,"0.77","36","(interacts)","PS_aa_C40:4 ((interacts)) PE_ae_C38:5",,"1","1","false","(interacts)","PS_aa_C40:4 ((interacts)) PE_ae_C38:5"
"211493","0.900495803356171","0.8","36","(interacts)","PS_aa_C36:2 ((interacts)) PE_ae_C38:5",,"1","1","false","(interacts)","PS_aa_C36:2 ((interacts)) PE_ae_C38:5"
"213426","0.626798009680097","0.77","36","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C38:3",,"1","1","false","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C38:3"
"199615","0.629380654830269","0.77","36","(interacts)","N-C22:1-Cer ((interacts)) PE_ae_C38:3",,"1","1","false","(interacts)","N-C22:1-Cer ((interacts)) PE_ae_C38:3"
"207377","0.778318838639636","0.8","36","(interacts)","PS_aa_C38:3 ((interacts)) PE_ae_C38:4",,"1","1","false","(interacts)","PS_aa_C38:3 ((interacts)) PE_ae_C38:4"
"203479","0.789395844936314","0.8","36","(interacts)","PE_ae_C38:6 ((interacts)) PE_ae_C38:4",,"1","1","false","(interacts)","PE_ae_C38:6 ((interacts)) PE_ae_C38:4"
"211321","0.729105551134455","0.78","36","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C38:6",,"1","1","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C38:6"
"212583","0.766704220856905","0.8","36","(interacts)","PS_aa_C34:2 ((interacts)) PE_ae_C38:6",,"1","1","false","(interacts)","PS_aa_C34:2 ((interacts)) PE_ae_C38:6"
"195739","0.874778929878882","0.78","36","(interacts)","PS_aa_C40:7 ((interacts)) PE_ae_C38:6",,"1","1","false","(interacts)","PS_aa_C40:7 ((interacts)) PE_ae_C38:6"
"207376","0.903312449795771","0.79","36","(interacts)","PS_aa_C38:3 ((interacts)) PE_ae_C38:6",,"1","1","false","(interacts)","PS_aa_C38:3 ((interacts)) PE_ae_C38:6"
"204521","0.7916037499904","0.78","36","(interacts)","SM_C24:1 ((interacts)) PE_ae_C38:5",,"1","1","false","(interacts)","SM_C24:1 ((interacts)) PE_ae_C38:5"
"207209",,"0.78","36","(interacts)","PS_ae_C36:2 ((interacts)) PE_ae_C38:5",,"1","1","false","(interacts)","PS_ae_C36:2 ((interacts)) PE_ae_C38:5"
"206222","0.758942924163889","0.79","36","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C38:6",,"1","1","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C38:6"
"201270","0.926635408723622","0.8","36","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C38:6",,"1","1","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C38:6"
"204873",,"0.76","36","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_ae_C40:1",,"1","1","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_ae_C40:1"
"201931",,"0.8","36","(interacts)","N-C14:0-Cer ((interacts)) PE_ae_C40:1",,"1","1","false","(interacts)","N-C14:0-Cer ((interacts)) PE_ae_C40:1"
"196216",,"0.8","36","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PE_ae_C40:2",,"1","1","false","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PE_ae_C40:2"
"209083",,"0.76","36","(interacts)","PS_aa_C42:2 ((interacts)) PE_ae_C40:2",,"1","1","false","(interacts)","PS_aa_C42:2 ((interacts)) PE_ae_C40:2"
"210536",,"0.77","36","(interacts)","SM_C16:1 ((interacts)) PE_ae_C38:6",,"1","1","false","(interacts)","SM_C16:1 ((interacts)) PE_ae_C38:6"
"212855",,"0.77","36","(interacts)","PS_ae_C36:1 ((interacts)) PE_ae_C38:6",,"1","1","false","(interacts)","PS_ae_C36:1 ((interacts)) PE_ae_C38:6"
"196854",,"0.76","36","(interacts)","PS_aa_C36:0 ((interacts)) PE_ae_C40:1",,"1","1","false","(interacts)","PS_aa_C36:0 ((interacts)) PE_ae_C40:1"
"198268","0.704428829690941","0.77","36","(interacts)","SM_C22:0 ((interacts)) PE_ae_C38:6",,"1","1","false","(interacts)","SM_C22:0 ((interacts)) PE_ae_C38:6"
"200334","0.3512401754656","0.77","36","(interacts)","N-C18:0-Cer ((interacts)) PE_ae_C40:3",,"1","1","false","(interacts)","N-C18:0-Cer ((interacts)) PE_ae_C40:3"
"197383",,"0.79","36","(interacts)","N-C12:1-Cer ((interacts)) PE_ae_C40:3",,"1","1","false","(interacts)","N-C12:1-Cer ((interacts)) PE_ae_C40:3"
"196623",,"0.78","36","(interacts)","PG_ae_C36:1 ((interacts)) PE_ae_C40:4",,"1","1","false","(interacts)","PG_ae_C36:1 ((interacts)) PE_ae_C40:4"
"209461","0.469660726540176","0.78","36","(interacts)","PG_aa_C36:3 ((interacts)) PE_ae_C40:4",,"1","1","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_ae_C40:4"
"197384",,"0.77","36","(interacts)","N-C12:1-Cer ((interacts)) PE_ae_C40:2",,"1","1","false","(interacts)","N-C12:1-Cer ((interacts)) PE_ae_C40:2"
"197577",,"0.79","36","(interacts)","N-C10:1-Cer ((interacts)) PE_ae_C40:2",,"1","1","false","(interacts)","N-C10:1-Cer ((interacts)) PE_ae_C40:2"
"196215",,"0.78","36","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PE_ae_C40:3",,"1","1","false","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PE_ae_C40:3"
"209082",,"0.76","36","(interacts)","PS_aa_C42:2 ((interacts)) PE_ae_C40:3",,"1","1","false","(interacts)","PS_aa_C42:2 ((interacts)) PE_ae_C40:3"
"196852","0.1209445111452","0.76","36","(interacts)","PS_aa_C36:0 ((interacts)) PE_ae_C40:6",,"1","1","false","(interacts)","PS_aa_C36:0 ((interacts)) PE_ae_C40:6"
"196853","0.12969535961735","0.77","36","(interacts)","PS_aa_C36:0 ((interacts)) PE_ae_C40:5",,"1","1","false","(interacts)","PS_aa_C36:0 ((interacts)) PE_ae_C40:5"
"205607",,"0.8","36","(interacts)","PG_ae_C34:1 ((interacts)) PE_ae_C42:1",,"1","1","false","(interacts)","PG_ae_C34:1 ((interacts)) PE_ae_C42:1"
"211320","0.670263423161091","0.77","36","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C40:6",,"1","1","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C40:6"
"204872","0.303983918080583","0.79","36","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_ae_C40:4",,"1","1","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_ae_C40:4"
"197576",,"0.78","36","(interacts)","N-C10:1-Cer ((interacts)) PE_ae_C40:4",,"1","1","false","(interacts)","N-C10:1-Cer ((interacts)) PE_ae_C40:4"
"208622",,"0.8","36","(interacts)","N-C28:0-Cer ((interacts)) PE_ae_C40:4",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) PE_ae_C40:4"
"209247","0.340378888365222","0.78","36","(interacts)","N-C22:0-Cer ((interacts)) PE_ae_C40:4",,"1","1","false","(interacts)","N-C22:0-Cer ((interacts)) PE_ae_C40:4"
"197381",,"0.77","36","(interacts)","N-C12:1-Cer ((interacts)) PE_ae_C42:2",,"1","1","false","(interacts)","N-C12:1-Cer ((interacts)) PE_ae_C42:2"
"197575",,"0.77","36","(interacts)","N-C10:1-Cer ((interacts)) PE_ae_C42:2",,"1","1","false","(interacts)","N-C10:1-Cer ((interacts)) PE_ae_C42:2"
"191575",,"0.79","36","(interacts)","SM_C20:1 ((interacts)) PE_ae_C46:5",,"1","1","false","(interacts)","SM_C20:1 ((interacts)) PE_ae_C46:5"
"213424",,"0.79","36","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C42:2",,"1","1","false","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C42:2"
"200333",,"0.78","36","(interacts)","N-C18:0-Cer ((interacts)) PE_ae_C42:1",,"1","1","false","(interacts)","N-C18:0-Cer ((interacts)) PE_ae_C42:1"
"197382",,"0.79","36","(interacts)","N-C12:1-Cer ((interacts)) PE_ae_C42:1",,"1","1","false","(interacts)","N-C12:1-Cer ((interacts)) PE_ae_C42:1"
"213425",,"0.78","36","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C42:1",,"1","1","false","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C42:1"
"204871",,"0.78","36","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_ae_C42:1",,"1","1","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_ae_C42:1"
"209081",,"0.79","36","(interacts)","PS_aa_C42:2 ((interacts)) PE_ae_C46:6",,"1","1","false","(interacts)","PS_aa_C42:2 ((interacts)) PE_ae_C46:6"
"199614",,"0.77","36","(interacts)","N-C22:1-Cer ((interacts)) PE_ae_C46:5",,"1","1","false","(interacts)","N-C22:1-Cer ((interacts)) PE_ae_C46:5"
"197379",,"0.78","36","(interacts)","N-C12:1-Cer ((interacts)) PE_ae_C46:6",,"1","1","false","(interacts)","N-C12:1-Cer ((interacts)) PE_ae_C46:6"
"197573",,"0.77","36","(interacts)","N-C10:1-Cer ((interacts)) PE_ae_C46:6",,"1","1","false","(interacts)","N-C10:1-Cer ((interacts)) PE_ae_C46:6"
"197380",,"0.8","36","(interacts)","N-C12:1-Cer ((interacts)) PE_ae_C46:5",,"1","1","false","(interacts)","N-C12:1-Cer ((interacts)) PE_ae_C46:5"
"197574",,"0.77","36","(interacts)","N-C10:1-Cer ((interacts)) PE_ae_C46:5",,"1","1","false","(interacts)","N-C10:1-Cer ((interacts)) PE_ae_C46:5"
"209246",,"0.77","36","(interacts)","N-C22:0-Cer ((interacts)) PE_ae_C46:5",,"1","1","false","(interacts)","N-C22:0-Cer ((interacts)) PE_ae_C46:5"
"200332",,"0.78","36","(interacts)","N-C18:0-Cer ((interacts)) PE_ae_C46:5",,"1","1","false","(interacts)","N-C18:0-Cer ((interacts)) PE_ae_C46:5"
"192078",,"0.79","36","(interacts)","N-C22:0(OH)-Cer(2H) ((interacts)) PG_aa_C30:0",,"1","1","false","(interacts)","N-C22:0(OH)-Cer(2H) ((interacts)) PG_aa_C30:0"
"210788",,"0.78","36","(interacts)","SM_C22:3 ((interacts)) PG_aa_C30:0",,"1","1","false","(interacts)","SM_C22:3 ((interacts)) PG_aa_C30:0"
"185786",,"0.76","36","(interacts)","N-C18:1-Cer ((interacts)) PG_aa_C32:0",,"1","1","false","(interacts)","N-C18:1-Cer ((interacts)) PG_aa_C32:0"
"200653",,"0.76","36","(interacts)","PG_aa_C38:5 ((interacts)) PG_aa_C32:0",,"1","1","false","(interacts)","PG_aa_C38:5 ((interacts)) PG_aa_C32:0"
"206384",,"0.8","36","(interacts)","N-C14:1-Cer(2H) ((interacts)) LPG_e_C14:2",,"1","1","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) LPG_e_C14:2"
"205606",,"0.8","36","(interacts)","PG_ae_C34:1 ((interacts)) LPG_e_C14:2",,"1","1","false","(interacts)","PG_ae_C34:1 ((interacts)) LPG_e_C14:2"
"200531",,"0.77","36","(interacts)","PG_aa_C32:0 ((interacts)) PG_aa_C30:0",,"1","1","false","(interacts)","PG_aa_C32:0 ((interacts)) PG_aa_C30:0"
"197814",,"0.78","36","(interacts)","N-C20:0(OH)-Cer(2H) ((interacts)) LPG_e_C14:2",,"1","1","false","(interacts)","N-C20:0(OH)-Cer(2H) ((interacts)) LPG_e_C14:2"
"210297","0.963570952415","0.79","36","(interacts)","PG_aa_C36:0 ((interacts)) PG_aa_C34:0",,"1","1","false","(interacts)","PG_aa_C36:0 ((interacts)) PG_aa_C34:0"
"205728",,"0.77","36","(interacts)","PG_aa_C34:3 ((interacts)) PG_aa_C34:0",,"1","1","false","(interacts)","PG_aa_C34:3 ((interacts)) PG_aa_C34:0"
"197572",,"0.78","36","(interacts)","N-C10:1-Cer ((interacts)) PG_aa_C34:0",,"1","1","false","(interacts)","N-C10:1-Cer ((interacts)) PG_aa_C34:0"
"205422",,"0.79","36","(interacts)","N-C10:0-Cer ((interacts)) PG_aa_C34:0",,"1","1","false","(interacts)","N-C10:0-Cer ((interacts)) PG_aa_C34:0"
"192077",,"0.76","36","(interacts)","N-C22:0(OH)-Cer(2H) ((interacts)) PG_aa_C32:0",,"1","1","false","(interacts)","N-C22:0(OH)-Cer(2H) ((interacts)) PG_aa_C32:0"
"197813",,"0.8","36","(interacts)","N-C20:0(OH)-Cer(2H) ((interacts)) PG_aa_C32:0",,"1","1","false","(interacts)","N-C20:0(OH)-Cer(2H) ((interacts)) PG_aa_C32:0"
"207375",,"0.77","36","(interacts)","PS_aa_C38:3 ((interacts)) PG_aa_C32:1",,"1","1","false","(interacts)","PS_aa_C38:3 ((interacts)) PG_aa_C32:1"
"211319",,"0.79","36","(interacts)","PS_aa_C36:4 ((interacts)) PG_aa_C32:1",,"1","1","false","(interacts)","PS_aa_C36:4 ((interacts)) PG_aa_C32:1"
"207208",,"0.78","36","(interacts)","PS_ae_C36:2 ((interacts)) PG_aa_C34:2",,"1","1","false","(interacts)","PS_ae_C36:2 ((interacts)) PG_aa_C34:2"
"213008","0.790906131268","0.76","36","(interacts)","PS_aa_C38:5 ((interacts)) PG_aa_C34:2",,"1","1","false","(interacts)","PS_aa_C38:5 ((interacts)) PG_aa_C34:2"
"206383","0.578928975595444","0.8","36","(interacts)","N-C14:1-Cer(2H) ((interacts)) PG_aa_C34:3",,"1","1","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PG_aa_C34:3"
"198427",,"0.76","36","(interacts)","SM_C18:0 ((interacts)) PG_aa_C34:2",,"1","1","false","(interacts)","SM_C18:0 ((interacts)) PG_aa_C34:2"
"213171",,"0.79","36","(interacts)","PS_aa_C36:3 ((interacts)) PG_aa_C34:2",,"1","1","false","(interacts)","PS_aa_C36:3 ((interacts)) PG_aa_C34:2"
"197812",,"0.76","36","(interacts)","N-C20:0(OH)-Cer(2H) ((interacts)) PG_aa_C34:0",,"1","1","false","(interacts)","N-C20:0(OH)-Cer(2H) ((interacts)) PG_aa_C34:0"
"207374","0.719721674919","0.79","36","(interacts)","PS_aa_C38:3 ((interacts)) PG_aa_C34:2",,"1","1","false","(interacts)","PS_aa_C38:3 ((interacts)) PG_aa_C34:2"
"206956",,"0.78","36","(interacts)","PS_aa_C38:2 ((interacts)) PG_aa_C34:2",,"1","1","false","(interacts)","PS_aa_C38:2 ((interacts)) PG_aa_C34:2"
"189832",,"0.78","36","(interacts)","N-C20:1-Cer ((interacts)) PG_aa_C36:0",,"1","1","false","(interacts)","N-C20:1-Cer ((interacts)) PG_aa_C36:0"
"205605",,"0.78","36","(interacts)","PG_ae_C34:1 ((interacts)) PG_aa_C36:0",,"1","1","false","(interacts)","PG_ae_C34:1 ((interacts)) PG_aa_C36:0"
"192291",,"0.78","36","(interacts)","N-C8:0-Cer ((interacts)) PG_aa_C36:0",,"1","1","false","(interacts)","N-C8:0-Cer ((interacts)) PG_aa_C36:0"
"193792",,"0.8","36","(interacts)","N-C8:0(OH)-Cer ((interacts)) PG_aa_C36:0",,"1","1","false","(interacts)","N-C8:0(OH)-Cer ((interacts)) PG_aa_C36:0"
"190604","0.4790532976389","0.79","36","(interacts)","N-C20:0-Cer ((interacts)) PG_aa_C34:3",,"1","1","false","(interacts)","N-C20:0-Cer ((interacts)) PG_aa_C34:3"
"197811",,"0.76","36","(interacts)","N-C20:0(OH)-Cer(2H) ((interacts)) PG_aa_C34:3",,"1","1","false","(interacts)","N-C20:0(OH)-Cer(2H) ((interacts)) PG_aa_C34:3"
"192292",,"0.77","36","(interacts)","N-C8:0-Cer ((interacts)) PG_aa_C34:3",,"1","1","false","(interacts)","N-C8:0-Cer ((interacts)) PG_aa_C34:3"
"193793",,"0.76","36","(interacts)","N-C8:0(OH)-Cer ((interacts)) PG_aa_C34:3",,"1","1","false","(interacts)","N-C8:0(OH)-Cer ((interacts)) PG_aa_C34:3"
"199613","0.634587937345083","0.78","36","(interacts)","N-C22:1-Cer ((interacts)) PG_aa_C36:3",,"1","1","false","(interacts)","N-C22:1-Cer ((interacts)) PG_aa_C36:3"
"206058","0.952664657433967","0.76","36","(interacts)","PG_aa_C36:4 ((interacts)) PG_aa_C36:3",,"1","1","false","(interacts)","PG_aa_C36:4 ((interacts)) PG_aa_C36:3"
"200331","0.587380550477783","0.76","36","(interacts)","N-C18:0-Cer ((interacts)) PG_aa_C36:4",,"1","1","false","(interacts)","N-C18:0-Cer ((interacts)) PG_aa_C36:4"
