"SUID","canonicalName","interaction","interactionStrength","name","selected","shared interaction","shared name"
"1457","PE_aa_C36:2 (interacts) PS_aa_C34:1","interacts","0.99","PE_aa_C36:2 (interacts) PS_aa_C34:1","false","interacts","PE_aa_C36:2 (interacts) PS_aa_C34:1"
"1458","PE_aa_C36:2 (interacts) PS_aa_C34:2","interacts","0.79","PE_aa_C36:2 (interacts) PS_aa_C34:2","false","interacts","PE_aa_C36:2 (interacts) PS_aa_C34:2"
"1459","PE_aa_C36:2 (interacts) PS_aa_C36:1","interacts","0.9","PE_aa_C36:2 (interacts) PS_aa_C36:1","false","interacts","PE_aa_C36:2 (interacts) PS_aa_C36:1"
"1460","PE_aa_C36:2 (interacts) PS_aa_C36:2","interacts","0.87","PE_aa_C36:2 (interacts) PS_aa_C36:2","false","interacts","PE_aa_C36:2 (interacts) PS_aa_C36:2"
"1461","PE_aa_C36:2 (interacts) PS_aa_C36:3","interacts","0.7","PE_aa_C36:2 (interacts) PS_aa_C36:3","false","interacts","PE_aa_C36:2 (interacts) PS_aa_C36:3"
"1462","PE_aa_C36:2 (interacts) PS_aa_C38:1","interacts","0.76","PE_aa_C36:2 (interacts) PS_aa_C38:1","false","interacts","PE_aa_C36:2 (interacts) PS_aa_C38:1"
"1463","PE_aa_C36:2 (interacts) PS_aa_C38:3","interacts","0.72","PE_aa_C36:2 (interacts) PS_aa_C38:3","false","interacts","PE_aa_C36:2 (interacts) PS_aa_C38:3"
"1464","PE_aa_C36:2 (interacts) PS_aa_C38:4","interacts","0.76","PE_aa_C36:2 (interacts) PS_aa_C38:4","false","interacts","PE_aa_C36:2 (interacts) PS_aa_C38:4"
"1465","PE_aa_C36:2 (interacts) PS_aa_C38:5","interacts","0.76","PE_aa_C36:2 (interacts) PS_aa_C38:5","false","interacts","PE_aa_C36:2 (interacts) PS_aa_C38:5"
"1466","PE_aa_C36:2 (interacts) PS_ae_C34:2","interacts","0.72","PE_aa_C36:2 (interacts) PS_ae_C34:2","false","interacts","PE_aa_C36:2 (interacts) PS_ae_C34:2"
"1467","PE_aa_C36:2 (interacts) SM_C16:1","interacts","0.77","PE_aa_C36:2 (interacts) SM_C16:1","false","interacts","PE_aa_C36:2 (interacts) SM_C16:1"
"1468","PE_aa_C36:2 (interacts) SM_C24:1","interacts","0.81","PE_aa_C36:2 (interacts) SM_C24:1","false","interacts","PE_aa_C36:2 (interacts) SM_C24:1"
"1469","PE_aa_C36:2 (interacts) SM_C24:2","interacts","0.86","PE_aa_C36:2 (interacts) SM_C24:2","false","interacts","PE_aa_C36:2 (interacts) SM_C24:2"
"1470","PG_aa_C36:0 (interacts) PG_ae_C32:0","interacts","0.91","PG_aa_C36:0 (interacts) PG_ae_C32:0","false","interacts","PG_aa_C36:0 (interacts) PG_ae_C32:0"
"1471","PG_aa_C36:0 (interacts) PG_ae_C34:0","interacts","0.92","PG_aa_C36:0 (interacts) PG_ae_C34:0","false","interacts","PG_aa_C36:0 (interacts) PG_ae_C34:0"
"1472","PG_aa_C36:0 (interacts) PG_ae_C34:1","interacts","0.78","PG_aa_C36:0 (interacts) PG_ae_C34:1","false","interacts","PG_aa_C36:0 (interacts) PG_ae_C34:1"
"1473","PG_aa_C36:0 (interacts) SM_C22:3","interacts","0.9","PG_aa_C36:0 (interacts) SM_C22:3","false","interacts","PG_aa_C36:0 (interacts) SM_C22:3"
"1474","PG_aa_C36:0 (interacts) N-C10:0(OH)-Cer","interacts","0.81","PG_aa_C36:0 (interacts) N-C10:0(OH)-Cer","false","interacts","PG_aa_C36:0 (interacts) N-C10:0(OH)-Cer"
"1475","PG_aa_C36:0 (interacts) N-C10:0-Cer","interacts","0.85","PG_aa_C36:0 (interacts) N-C10:0-Cer","false","interacts","PG_aa_C36:0 (interacts) N-C10:0-Cer"
"1476","PG_aa_C36:0 (interacts) N-C10:1-Cer(2H)","interacts","0.83","PG_aa_C36:0 (interacts) N-C10:1-Cer(2H)","false","interacts","PG_aa_C36:0 (interacts) N-C10:1-Cer(2H)"
"1477","PG_aa_C36:0 (interacts) N-C12:0-Cer","interacts","0.87","PG_aa_C36:0 (interacts) N-C12:0-Cer","false","interacts","PG_aa_C36:0 (interacts) N-C12:0-Cer"
"1478","PG_aa_C36:0 (interacts) N-C14:1-Cer(2H)","interacts","0.73","PG_aa_C36:0 (interacts) N-C14:1-Cer(2H)","false","interacts","PG_aa_C36:0 (interacts) N-C14:1-Cer(2H)"
"1479","PG_aa_C36:0 (interacts) N-C20:0(OH)-Cer(2H)","interacts","0.87","PG_aa_C36:0 (interacts) N-C20:0(OH)-Cer(2H)","false","interacts","PG_aa_C36:0 (interacts) N-C20:0(OH)-Cer(2H)"
"1480","PG_aa_C36:0 (interacts) N-C20:1-Cer","interacts","0.78","PG_aa_C36:0 (interacts) N-C20:1-Cer","false","interacts","PG_aa_C36:0 (interacts) N-C20:1-Cer"
"1481","PG_aa_C36:0 (interacts) N-C28:0(OH)-Cer","interacts","0.98","PG_aa_C36:0 (interacts) N-C28:0(OH)-Cer","false","interacts","PG_aa_C36:0 (interacts) N-C28:0(OH)-Cer"
"1482","PG_aa_C36:0 (interacts) N-C8:0(OH)-Cer","interacts","0.8","PG_aa_C36:0 (interacts) N-C8:0(OH)-Cer","false","interacts","PG_aa_C36:0 (interacts) N-C8:0(OH)-Cer"
"1483","PG_aa_C36:0 (interacts) N-C8:0-Cer","interacts","0.78","PG_aa_C36:0 (interacts) N-C8:0-Cer","false","interacts","PG_aa_C36:0 (interacts) N-C8:0-Cer"
"1484","PG_aa_C36:0 (interacts) N-C8:0-Cer(2H)","interacts","0.73","PG_aa_C36:0 (interacts) N-C8:0-Cer(2H)","false","interacts","PG_aa_C36:0 (interacts) N-C8:0-Cer(2H)"
"1485","SM_C20:1 (interacts) N-C10:0(OH)-Cer(2H)","interacts","0.83","SM_C20:1 (interacts) N-C10:0(OH)-Cer(2H)","false","interacts","SM_C20:1 (interacts) N-C10:0(OH)-Cer(2H)"
"1486","SM_C20:1 (interacts) N-C12:1-Cer","interacts","0.72","SM_C20:1 (interacts) N-C12:1-Cer","false","interacts","SM_C20:1 (interacts) N-C12:1-Cer"
"1487","SM_C20:1 (interacts) N-C14:0-Cer","interacts","0.74","SM_C20:1 (interacts) N-C14:0-Cer","false","interacts","SM_C20:1 (interacts) N-C14:0-Cer"
"1488","SM_C20:1 (interacts) N-C18:1-Cer(2H)","interacts","0.72","SM_C20:1 (interacts) N-C18:1-Cer(2H)","false","interacts","SM_C20:1 (interacts) N-C18:1-Cer(2H)"
"1489","SM_C20:1 (interacts) N-C20:1-Cer(2H)","interacts","0.84","SM_C20:1 (interacts) N-C20:1-Cer(2H)","false","interacts","SM_C20:1 (interacts) N-C20:1-Cer(2H)"
"1490","SM_C20:1 (interacts) N-C22:0-Cer","interacts","0.72","SM_C20:1 (interacts) N-C22:0-Cer","false","interacts","SM_C20:1 (interacts) N-C22:0-Cer"
"1491","SM_C20:1 (interacts) N-C22:1-Cer","interacts","0.92","SM_C20:1 (interacts) N-C22:1-Cer","false","interacts","SM_C20:1 (interacts) N-C22:1-Cer"
"1492","SM_C20:1 (interacts) N-C24:0-Cer","interacts","0.85","SM_C20:1 (interacts) N-C24:0-Cer","false","interacts","SM_C20:1 (interacts) N-C24:0-Cer"
"1493","SM_C20:1 (interacts) N-C28:0-Cer","interacts","0.73","SM_C20:1 (interacts) N-C28:0-Cer","false","interacts","SM_C20:1 (interacts) N-C28:0-Cer"
"1494","SM_C20:1 (interacts) N-C8:1-Cer(2H)","interacts","0.79","SM_C20:1 (interacts) N-C8:1-Cer(2H)","false","interacts","SM_C20:1 (interacts) N-C8:1-Cer(2H)"
"1495","SM_C20:2 (interacts) N-C10:1-Cer","interacts","0.8","SM_C20:2 (interacts) N-C10:1-Cer","false","interacts","SM_C20:2 (interacts) N-C10:1-Cer"
"1496","SM_C20:2 (interacts) N-C12:1-Cer","interacts","0.73","SM_C20:2 (interacts) N-C12:1-Cer","false","interacts","SM_C20:2 (interacts) N-C12:1-Cer"
"1497","SM_C20:2 (interacts) N-C26:1-Cer(2H)","interacts","0.7","SM_C20:2 (interacts) N-C26:1-Cer(2H)","false","interacts","SM_C20:2 (interacts) N-C26:1-Cer(2H)"
"1498","SM_C20:2 (interacts) N-C8:1-Cer(2H)","interacts","0.73","SM_C20:2 (interacts) N-C8:1-Cer(2H)","false","interacts","SM_C20:2 (interacts) N-C8:1-Cer(2H)"
"1499","PE_aa_C36:5 (interacts) PE_aa_C38:0","interacts","0.93","PE_aa_C36:5 (interacts) PE_aa_C38:0","false","interacts","PE_aa_C36:5 (interacts) PE_aa_C38:0"
"1500","PE_aa_C36:5 (interacts) PE_aa_C38:1","interacts","0.93","PE_aa_C36:5 (interacts) PE_aa_C38:1","false","interacts","PE_aa_C36:5 (interacts) PE_aa_C38:1"
"1501","PE_aa_C36:5 (interacts) PE_aa_C38:3","interacts","0.81","PE_aa_C36:5 (interacts) PE_aa_C38:3","false","interacts","PE_aa_C36:5 (interacts) PE_aa_C38:3"
"1502","PE_aa_C36:5 (interacts) PE_aa_C38:4","interacts","0.88","PE_aa_C36:5 (interacts) PE_aa_C38:4","false","interacts","PE_aa_C36:5 (interacts) PE_aa_C38:4"
"1503","PE_aa_C36:5 (interacts) PE_aa_C38:5","interacts","0.96","PE_aa_C36:5 (interacts) PE_aa_C38:5","false","interacts","PE_aa_C36:5 (interacts) PE_aa_C38:5"
"1504","PE_aa_C36:5 (interacts) PE_aa_C38:6","interacts","1.0","PE_aa_C36:5 (interacts) PE_aa_C38:6","false","interacts","PE_aa_C36:5 (interacts) PE_aa_C38:6"
"1505","PE_aa_C36:5 (interacts) PE_aa_C38:7","interacts","0.95","PE_aa_C36:5 (interacts) PE_aa_C38:7","false","interacts","PE_aa_C36:5 (interacts) PE_aa_C38:7"
"1506","PE_aa_C36:5 (interacts) PE_aa_C40:5","interacts","0.96","PE_aa_C36:5 (interacts) PE_aa_C40:5","false","interacts","PE_aa_C36:5 (interacts) PE_aa_C40:5"
"1507","PE_aa_C36:5 (interacts) PE_aa_C40:6","interacts","0.97","PE_aa_C36:5 (interacts) PE_aa_C40:6","false","interacts","PE_aa_C36:5 (interacts) PE_aa_C40:6"
"1508","PE_aa_C36:5 (interacts) PE_aa_C40:7","interacts","0.95","PE_aa_C36:5 (interacts) PE_aa_C40:7","false","interacts","PE_aa_C36:5 (interacts) PE_aa_C40:7"
"1509","PE_aa_C36:5 (interacts) PE_ae_C34:1","interacts","0.9","PE_aa_C36:5 (interacts) PE_ae_C34:1","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C34:1"
"1510","PE_aa_C36:5 (interacts) PE_ae_C34:2","interacts","0.95","PE_aa_C36:5 (interacts) PE_ae_C34:2","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C34:2"
"1511","PE_aa_C36:5 (interacts) PE_ae_C34:3","interacts","0.77","PE_aa_C36:5 (interacts) PE_ae_C34:3","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C34:3"
"1512","PE_aa_C36:5 (interacts) PE_ae_C36:1","interacts","0.92","PE_aa_C36:5 (interacts) PE_ae_C36:1","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C36:1"
"1513","PE_aa_C36:5 (interacts) PE_ae_C36:2","interacts","0.96","PE_aa_C36:5 (interacts) PE_ae_C36:2","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C36:2"
"1514","PE_aa_C36:5 (interacts) PE_ae_C36:3","interacts","0.92","PE_aa_C36:5 (interacts) PE_ae_C36:3","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C36:3"
"1515","PE_aa_C36:5 (interacts) PE_ae_C36:4","interacts","0.91","PE_aa_C36:5 (interacts) PE_ae_C36:4","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C36:4"
"1516","PE_aa_C36:5 (interacts) PE_ae_C38:2","interacts","0.74","PE_aa_C36:5 (interacts) PE_ae_C38:2","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C38:2"
"1517","PE_aa_C36:5 (interacts) PE_ae_C38:4","interacts","0.95","PE_aa_C36:5 (interacts) PE_ae_C38:4","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C38:4"
"1518","PE_aa_C36:5 (interacts) PE_ae_C38:5","interacts","0.96","PE_aa_C36:5 (interacts) PE_ae_C38:5","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C38:5"
"1519","PE_aa_C36:5 (interacts) PE_ae_C38:6","interacts","0.89","PE_aa_C36:5 (interacts) PE_ae_C38:6","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C38:6"
"1520","PE_aa_C36:5 (interacts) PE_ae_C40:5","interacts","0.88","PE_aa_C36:5 (interacts) PE_ae_C40:5","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C40:5"
"1521","PE_aa_C36:5 (interacts) PE_ae_C40:6","interacts","0.92","PE_aa_C36:5 (interacts) PE_ae_C40:6","false","interacts","PE_aa_C36:5 (interacts) PE_ae_C40:6"
"1522","PE_aa_C36:5 (interacts) PG_aa_C36:2","interacts","0.78","PE_aa_C36:5 (interacts) PG_aa_C36:2","false","interacts","PE_aa_C36:5 (interacts) PG_aa_C36:2"
"1523","PE_aa_C36:5 (interacts) PS_aa_C34:2","interacts","0.84","PE_aa_C36:5 (interacts) PS_aa_C34:2","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C34:2"
"1524","PE_aa_C36:5 (interacts) PS_aa_C36:2","interacts","0.83","PE_aa_C36:5 (interacts) PS_aa_C36:2","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C36:2"
"1525","PE_aa_C36:5 (interacts) PS_aa_C36:3","interacts","0.98","PE_aa_C36:5 (interacts) PS_aa_C36:3","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C36:3"
"1526","PE_aa_C36:5 (interacts) PS_aa_C36:4","interacts","0.93","PE_aa_C36:5 (interacts) PS_aa_C36:4","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C36:4"
"1527","PE_aa_C36:5 (interacts) PS_aa_C38:1","interacts","0.75","PE_aa_C36:5 (interacts) PS_aa_C38:1","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C38:1"
"1528","PE_aa_C36:5 (interacts) PS_aa_C38:2","interacts","0.71","PE_aa_C36:5 (interacts) PS_aa_C38:2","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C38:2"
"1529","PE_aa_C36:5 (interacts) PS_aa_C38:3","interacts","0.91","PE_aa_C36:5 (interacts) PS_aa_C38:3","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C38:3"
"1530","PE_aa_C36:5 (interacts) PS_aa_C38:4","interacts","0.97","PE_aa_C36:5 (interacts) PS_aa_C38:4","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C38:4"
"1531","PE_aa_C36:5 (interacts) PS_aa_C38:5","interacts","0.99","PE_aa_C36:5 (interacts) PS_aa_C38:5","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C38:5"
"1532","PE_aa_C36:5 (interacts) PS_aa_C40:4","interacts","0.79","PE_aa_C36:5 (interacts) PS_aa_C40:4","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C40:4"
"1533","PE_aa_C36:5 (interacts) PS_aa_C40:5","interacts","0.85","PE_aa_C36:5 (interacts) PS_aa_C40:5","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C40:5"
"1534","PE_aa_C36:5 (interacts) PS_aa_C40:6","interacts","0.95","PE_aa_C36:5 (interacts) PS_aa_C40:6","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C40:6"
"1535","PE_aa_C36:5 (interacts) PS_aa_C40:7","interacts","0.92","PE_aa_C36:5 (interacts) PS_aa_C40:7","false","interacts","PE_aa_C36:5 (interacts) PS_aa_C40:7"
"1536","PE_aa_C36:5 (interacts) PS_ae_C34:2","interacts","0.85","PE_aa_C36:5 (interacts) PS_ae_C34:2","false","interacts","PE_aa_C36:5 (interacts) PS_ae_C34:2"
"1537","PE_aa_C36:5 (interacts) PS_ae_C36:1","interacts","0.97","PE_aa_C36:5 (interacts) PS_ae_C36:1","false","interacts","PE_aa_C36:5 (interacts) PS_ae_C36:1"
"1538","PE_aa_C36:5 (interacts) PS_ae_C36:2","interacts","0.86","PE_aa_C36:5 (interacts) PS_ae_C36:2","false","interacts","PE_aa_C36:5 (interacts) PS_ae_C36:2"
"1539","PE_aa_C36:5 (interacts) PS_ae_C38:4","interacts","0.88","PE_aa_C36:5 (interacts) PS_ae_C38:4","false","interacts","PE_aa_C36:5 (interacts) PS_ae_C38:4"
"1540","PE_aa_C36:5 (interacts) SM_C22:0","interacts","0.79","PE_aa_C36:5 (interacts) SM_C22:0","false","interacts","PE_aa_C36:5 (interacts) SM_C22:0"
"1541","PE_aa_C36:5 (interacts) SM_C24:1","interacts","0.8","PE_aa_C36:5 (interacts) SM_C24:1","false","interacts","PE_aa_C36:5 (interacts) SM_C24:1"
"1542","PC_aa_C30:0 (interacts) PC_aa_C32:0","interacts","0.84","PC_aa_C30:0 (interacts) PC_aa_C32:0","false","interacts","PC_aa_C30:0 (interacts) PC_aa_C32:0"
"1543","PC_aa_C30:0 (interacts) PC_aa_C36:3","interacts","0.81","PC_aa_C30:0 (interacts) PC_aa_C36:3","false","interacts","PC_aa_C30:0 (interacts) PC_aa_C36:3"
"1544","PC_aa_C30:0 (interacts) PC_aa_C38:3","interacts","0.71","PC_aa_C30:0 (interacts) PC_aa_C38:3","false","interacts","PC_aa_C30:0 (interacts) PC_aa_C38:3"
"1545","PC_aa_C30:0 (interacts) PC_aa_C38:4","interacts","0.7","PC_aa_C30:0 (interacts) PC_aa_C38:4","false","interacts","PC_aa_C30:0 (interacts) PC_aa_C38:4"
"1546","PC_aa_C30:0 (interacts) PC_ae_C32:0","interacts","0.88","PC_aa_C30:0 (interacts) PC_ae_C32:0","false","interacts","PC_aa_C30:0 (interacts) PC_ae_C32:0"
"1547","PC_aa_C30:0 (interacts) PC_ae_C34:0","interacts","0.75","PC_aa_C30:0 (interacts) PC_ae_C34:0","false","interacts","PC_aa_C30:0 (interacts) PC_ae_C34:0"
"1548","PC_aa_C30:0 (interacts) SM_C26:4","interacts","0.73","PC_aa_C30:0 (interacts) SM_C26:4","false","interacts","PC_aa_C30:0 (interacts) SM_C26:4"
"1549","PC_aa_C30:0 (interacts) N-C14:1-Cer","interacts","0.77","PC_aa_C30:0 (interacts) N-C14:1-Cer","false","interacts","PC_aa_C30:0 (interacts) N-C14:1-Cer"
"1550","PE_ae_C36:5 (interacts) PE_ae_C38:5","interacts","0.72","PE_ae_C36:5 (interacts) PE_ae_C38:5","false","interacts","PE_ae_C36:5 (interacts) PE_ae_C38:5"
"1551","PE_ae_C36:5 (interacts) PE_ae_C38:6","interacts","0.91","PE_ae_C36:5 (interacts) PE_ae_C38:6","false","interacts","PE_ae_C36:5 (interacts) PE_ae_C38:6"
"1552","PE_ae_C36:5 (interacts) PS_aa_C34:1","interacts","0.87","PE_ae_C36:5 (interacts) PS_aa_C34:1","false","interacts","PE_ae_C36:5 (interacts) PS_aa_C34:1"
"1553","PE_ae_C36:5 (interacts) PS_aa_C34:2","interacts","0.71","PE_ae_C36:5 (interacts) PS_aa_C34:2","false","interacts","PE_ae_C36:5 (interacts) PS_aa_C34:2"
"1554","PE_ae_C36:5 (interacts) PS_aa_C36:1","interacts","0.88","PE_ae_C36:5 (interacts) PS_aa_C36:1","false","interacts","PE_ae_C36:5 (interacts) PS_aa_C36:1"
"1555","PE_ae_C36:5 (interacts) PS_aa_C36:2","interacts","0.84","PE_ae_C36:5 (interacts) PS_aa_C36:2","false","interacts","PE_ae_C36:5 (interacts) PS_aa_C36:2"
"1556","PE_ae_C36:5 (interacts) PS_aa_C38:4","interacts","0.77","PE_ae_C36:5 (interacts) PS_aa_C38:4","false","interacts","PE_ae_C36:5 (interacts) PS_aa_C38:4"
"1557","PE_ae_C36:5 (interacts) PS_aa_C38:5","interacts","0.73","PE_ae_C36:5 (interacts) PS_aa_C38:5","false","interacts","PE_ae_C36:5 (interacts) PS_aa_C38:5"
"1558","PE_ae_C36:5 (interacts) PS_ae_C34:2","interacts","0.75","PE_ae_C36:5 (interacts) PS_ae_C34:2","false","interacts","PE_ae_C36:5 (interacts) PS_ae_C34:2"
"1559","PE_ae_C36:5 (interacts) SM_C16:1","interacts","0.77","PE_ae_C36:5 (interacts) SM_C16:1","false","interacts","PE_ae_C36:5 (interacts) SM_C16:1"
"1560","PE_ae_C36:5 (interacts) SM_C24:1","interacts","0.81","PE_ae_C36:5 (interacts) SM_C24:1","false","interacts","PE_ae_C36:5 (interacts) SM_C24:1"
"1561","PE_ae_C38:2 (interacts) PE_ae_C38:3","interacts","0.97","PE_ae_C38:2 (interacts) PE_ae_C38:3","false","interacts","PE_ae_C38:2 (interacts) PE_ae_C38:3"
"1562","PE_ae_C38:2 (interacts) PE_ae_C38:4","interacts","0.85","PE_ae_C38:2 (interacts) PE_ae_C38:4","false","interacts","PE_ae_C38:2 (interacts) PE_ae_C38:4"
"1563","PE_ae_C38:2 (interacts) PE_ae_C38:5","interacts","0.71","PE_ae_C38:2 (interacts) PE_ae_C38:5","false","interacts","PE_ae_C38:2 (interacts) PE_ae_C38:5"
"1564","PE_ae_C38:2 (interacts) PE_ae_C40:1","interacts","0.77","PE_ae_C38:2 (interacts) PE_ae_C40:1","false","interacts","PE_ae_C38:2 (interacts) PE_ae_C40:1"
"1565","PE_ae_C38:2 (interacts) PE_ae_C40:2","interacts","0.78","PE_ae_C38:2 (interacts) PE_ae_C40:2","false","interacts","PE_ae_C38:2 (interacts) PE_ae_C40:2"
"1566","PE_ae_C38:2 (interacts) PE_ae_C40:3","interacts","0.78","PE_ae_C38:2 (interacts) PE_ae_C40:3","false","interacts","PE_ae_C38:2 (interacts) PE_ae_C40:3"
"1567","PE_ae_C38:2 (interacts) PE_ae_C40:4","interacts","0.82","PE_ae_C38:2 (interacts) PE_ae_C40:4","false","interacts","PE_ae_C38:2 (interacts) PE_ae_C40:4"
"1568","PE_ae_C38:2 (interacts) PE_ae_C40:5","interacts","0.85","PE_ae_C38:2 (interacts) PE_ae_C40:5","false","interacts","PE_ae_C38:2 (interacts) PE_ae_C40:5"
"1569","PE_ae_C38:2 (interacts) PE_ae_C40:6","interacts","0.79","PE_ae_C38:2 (interacts) PE_ae_C40:6","false","interacts","PE_ae_C38:2 (interacts) PE_ae_C40:6"
"1570","PE_ae_C38:2 (interacts) PE_ae_C42:2","interacts","0.77","PE_ae_C38:2 (interacts) PE_ae_C42:2","false","interacts","PE_ae_C38:2 (interacts) PE_ae_C42:2"
"1571","PE_ae_C38:2 (interacts) PE_ae_C46:5","interacts","0.75","PE_ae_C38:2 (interacts) PE_ae_C46:5","false","interacts","PE_ae_C38:2 (interacts) PE_ae_C46:5"
"1572","PE_ae_C38:2 (interacts) PE_ae_C46:6","interacts","0.74","PE_ae_C38:2 (interacts) PE_ae_C46:6","false","interacts","PE_ae_C38:2 (interacts) PE_ae_C46:6"
"1573","PE_ae_C38:2 (interacts) PG_aa_C36:1","interacts","0.74","PE_ae_C38:2 (interacts) PG_aa_C36:1","false","interacts","PE_ae_C38:2 (interacts) PG_aa_C36:1"
"1574","PE_ae_C38:2 (interacts) PG_aa_C36:3","interacts","0.82","PE_ae_C38:2 (interacts) PG_aa_C36:3","false","interacts","PE_ae_C38:2 (interacts) PG_aa_C36:3"
"1575","PE_ae_C38:2 (interacts) PS_aa_C36:0","interacts","0.7","PE_ae_C38:2 (interacts) PS_aa_C36:0","false","interacts","PE_ae_C38:2 (interacts) PS_aa_C36:0"
"1576","PE_ae_C38:2 (interacts) PS_aa_C36:3","interacts","0.77","PE_ae_C38:2 (interacts) PS_aa_C36:3","false","interacts","PE_ae_C38:2 (interacts) PS_aa_C36:3"
"1577","PE_ae_C38:2 (interacts) PS_aa_C36:4","interacts","0.76","PE_ae_C38:2 (interacts) PS_aa_C36:4","false","interacts","PE_ae_C38:2 (interacts) PS_aa_C36:4"
"1578","PE_ae_C38:2 (interacts) PS_aa_C38:2","interacts","0.72","PE_ae_C38:2 (interacts) PS_aa_C38:2","false","interacts","PE_ae_C38:2 (interacts) PS_aa_C38:2"
"1579","PE_ae_C38:2 (interacts) PS_aa_C38:3","interacts","0.71","PE_ae_C38:2 (interacts) PS_aa_C38:3","false","interacts","PE_ae_C38:2 (interacts) PS_aa_C38:3"
"1580","PE_ae_C38:2 (interacts) PS_aa_C40:4","interacts","0.71","PE_ae_C38:2 (interacts) PS_aa_C40:4","false","interacts","PE_ae_C38:2 (interacts) PS_aa_C40:4"
"1581","PE_ae_C38:2 (interacts) PS_aa_C40:5","interacts","0.7","PE_ae_C38:2 (interacts) PS_aa_C40:5","false","interacts","PE_ae_C38:2 (interacts) PS_aa_C40:5"
"1582","PE_ae_C38:2 (interacts) PS_aa_C40:7","interacts","0.74","PE_ae_C38:2 (interacts) PS_aa_C40:7","false","interacts","PE_ae_C38:2 (interacts) PS_aa_C40:7"
"1583","PE_ae_C38:2 (interacts) PS_ae_C36:1","interacts","0.86","PE_ae_C38:2 (interacts) PS_ae_C36:1","false","interacts","PE_ae_C38:2 (interacts) PS_ae_C36:1"
"1584","PE_ae_C38:2 (interacts) PS_ae_C38:4","interacts","0.79","PE_ae_C38:2 (interacts) PS_ae_C38:4","false","interacts","PE_ae_C38:2 (interacts) PS_ae_C38:4"
"1585","PE_ae_C38:2 (interacts) N-C14:0-Cer","interacts","0.72","PE_ae_C38:2 (interacts) N-C14:0-Cer","false","interacts","PE_ae_C38:2 (interacts) N-C14:0-Cer"
"1586","PE_ae_C38:2 (interacts) N-C20:1-Cer(2H)","interacts","0.74","PE_ae_C38:2 (interacts) N-C20:1-Cer(2H)","false","interacts","PE_ae_C38:2 (interacts) N-C20:1-Cer(2H)"
"1587","PE_ae_C38:2 (interacts) N-C22:0-Cer","interacts","0.8","PE_ae_C38:2 (interacts) N-C22:0-Cer","false","interacts","PE_ae_C38:2 (interacts) N-C22:0-Cer"
"1588","PE_ae_C38:2 (interacts) N-C24:0-Cer","interacts","0.79","PE_ae_C38:2 (interacts) N-C24:0-Cer","false","interacts","PE_ae_C38:2 (interacts) N-C24:0-Cer"
"1589","PE_ae_C38:2 (interacts) N-C24:1-Cer","interacts","0.91","PE_ae_C38:2 (interacts) N-C24:1-Cer","false","interacts","PE_ae_C38:2 (interacts) N-C24:1-Cer"
"1590","PE_ae_C38:2 (interacts) N-C28:0-Cer","interacts","0.93","PE_ae_C38:2 (interacts) N-C28:0-Cer","false","interacts","PE_ae_C38:2 (interacts) N-C28:0-Cer"
"1591","PE_ae_C38:1 (interacts) PE_ae_C38:2","interacts","0.78","PE_ae_C38:1 (interacts) PE_ae_C38:2","false","interacts","PE_ae_C38:1 (interacts) PE_ae_C38:2"
"1592","PE_ae_C38:1 (interacts) PE_ae_C38:3","interacts","0.84","PE_ae_C38:1 (interacts) PE_ae_C38:3","false","interacts","PE_ae_C38:1 (interacts) PE_ae_C38:3"
"1593","PE_ae_C38:1 (interacts) PE_ae_C40:1","interacts","0.94","PE_ae_C38:1 (interacts) PE_ae_C40:1","false","interacts","PE_ae_C38:1 (interacts) PE_ae_C40:1"
"1594","PE_ae_C38:1 (interacts) PE_ae_C40:2","interacts","0.97","PE_ae_C38:1 (interacts) PE_ae_C40:2","false","interacts","PE_ae_C38:1 (interacts) PE_ae_C40:2"
"1595","PE_ae_C38:1 (interacts) PE_ae_C40:3","interacts","0.97","PE_ae_C38:1 (interacts) PE_ae_C40:3","false","interacts","PE_ae_C38:1 (interacts) PE_ae_C40:3"
