"SUID","canonicalName","Cooccurrence","Coregulation","CoregulationBin","interaction","interactionStrength","name","NetworkPresence","NewBin","NewBin2","selected","shared interaction","shared name"
"198750","","0.880346238613","0.79","","(interacts)",,"PG_aa_C32:0 ((interacts)) PE_aa_C40:2",,"","","false","(interacts)","PG_aa_C32:0 ((interacts)) PE_aa_C40:2"
"198751","",,"0.82","","(interacts)",,"PG_aa_C32:0 ((interacts)) PE_aa_C40:3",,"","","false","(interacts)","PG_aa_C32:0 ((interacts)) PE_aa_C40:3"
"198752","",,"0.65","","(interacts)",,"PG_aa_C32:0 ((interacts)) PE_ae_C40:2",,"","","false","(interacts)","PG_aa_C32:0 ((interacts)) PE_ae_C40:2"
"198753","","0.846138656139","0.63","","(interacts)",,"PG_aa_C32:0 ((interacts)) PE_aa_C40:4",,"","","false","(interacts)","PG_aa_C32:0 ((interacts)) PE_aa_C40:4"
"198754","",,"0.62","","(interacts)",,"PG_aa_C32:0 ((interacts)) PC_ae_C38:1",,"","","false","(interacts)","PG_aa_C32:0 ((interacts)) PC_ae_C38:1"
"198755","","0.893904586632917","0.64","","(interacts)",,"PC_aa_C36:1 ((interacts)) PC_aa_C34:2",,"","","false","(interacts)","PC_aa_C36:1 ((interacts)) PC_aa_C34:2"
"198756","","0.636820938852111","0.7","","(interacts)",,"PC_aa_C36:1 ((interacts)) LPC_a_C16:0",,"","","false","(interacts)","PC_aa_C36:1 ((interacts)) LPC_a_C16:0"
"198757","","0.509128948052667","0.69","","(interacts)",,"PC_aa_C36:1 ((interacts)) LPC_a_C18:0",,"","","false","(interacts)","PC_aa_C36:1 ((interacts)) LPC_a_C18:0"
"198758","","0.934344768524083","0.71","","(interacts)",,"PC_aa_C36:1 ((interacts)) PC_aa_C34:1",,"","","false","(interacts)","PC_aa_C36:1 ((interacts)) PC_aa_C34:1"
"198759","","0.875650023420667","0.67","","(interacts)",,"PC_aa_C36:1 ((interacts)) PC_aa_C32:1",,"","","false","(interacts)","PC_aa_C36:1 ((interacts)) PC_aa_C32:1"
"198760","","0.840853214264","0.64","","(interacts)",,"PC_aa_C38:2 ((interacts)) PC_aa_C34:0",,"","","false","(interacts)","PC_aa_C38:2 ((interacts)) PC_aa_C34:0"
"198761","","0.857402188437143","0.65","","(interacts)",,"PC_aa_C38:2 ((interacts)) PC_aa_C30:0",,"","","false","(interacts)","PC_aa_C38:2 ((interacts)) PC_aa_C30:0"
"198762","","0.359872251749","0.94","","(interacts)",,"PC_aa_C38:2 ((interacts)) PC_aa_C36:0",,"","","false","(interacts)","PC_aa_C38:2 ((interacts)) PC_aa_C36:0"
"198763","",,"0.75","","(interacts)",,"PC_aa_C38:2 ((interacts)) LPC_a_C18:2",,"","","false","(interacts)","PC_aa_C38:2 ((interacts)) LPC_a_C18:2"
"198764","","0.868426280362429","0.83","","(interacts)",,"PC_aa_C38:2 ((interacts)) PC_aa_C36:3",,"","","false","(interacts)","PC_aa_C38:2 ((interacts)) PC_aa_C36:3"
"198765","","0.668313205242","0.74","","(interacts)",,"PC_aa_C38:2 ((interacts)) LPC_a_C20:4",,"","","false","(interacts)","PC_aa_C38:2 ((interacts)) LPC_a_C20:4"
"198766","","0.89108113199475","1.0","","(interacts)",,"PC_aa_C36:2 ((interacts)) PC_aa_C34:2",,"","","false","(interacts)","PC_aa_C36:2 ((interacts)) PC_aa_C34:2"
"198767","","0.6136550605295","0.94","","(interacts)",,"PC_aa_C36:2 ((interacts)) LPC_a_C18:1",,"","","false","(interacts)","PC_aa_C36:2 ((interacts)) LPC_a_C18:1"
"198768","","0.8052938143412","0.9","","(interacts)",,"PC_aa_C36:2 ((interacts)) PC_aa_C32:2",,"","","false","(interacts)","PC_aa_C36:2 ((interacts)) PC_aa_C32:2"
"198769","","0.883022409292936","0.98","","(interacts)",,"PC_aa_C36:2 ((interacts)) PC_aa_C34:1",,"","","false","(interacts)","PC_aa_C36:2 ((interacts)) PC_aa_C34:1"
"198770","","0.779333443380906","0.97","","(interacts)",,"PC_aa_C36:2 ((interacts)) PC_aa_C32:1",,"","","false","(interacts)","PC_aa_C36:2 ((interacts)) PC_aa_C32:1"
"198771","","0.560865134000333","0.7","","(interacts)",,"PC_aa_C36:2 ((interacts)) LPC_a_C18:0",,"","","false","(interacts)","PC_aa_C36:2 ((interacts)) LPC_a_C18:0"
"198772","","0.94079980254175","0.64","","(interacts)",,"PC_aa_C36:2 ((interacts)) PC_aa_C36:1",,"","","false","(interacts)","PC_aa_C36:2 ((interacts)) PC_aa_C36:1"
"198773","","0.842864601842806","0.87","","(interacts)",,"PC_aa_C36:2 ((interacts)) PC_aa_C34:3",,"","","false","(interacts)","PC_aa_C36:2 ((interacts)) PC_aa_C34:3"
"198774","","0.62292091883732","0.83","","(interacts)",,"PC_aa_C36:2 ((interacts)) LPC_a_C16:0",,"","","false","(interacts)","PC_aa_C36:2 ((interacts)) LPC_a_C16:0"
"198775","",,"0.79","","(interacts)",,"PC_aa_C36:0 ((interacts)) LPC_a_C18:2",,"","","false","(interacts)","PC_aa_C36:0 ((interacts)) LPC_a_C18:2"
"198776","",,"0.78","","(interacts)",,"PC_aa_C36:0 ((interacts)) LPC_a_C20:4",,"","","false","(interacts)","PC_aa_C36:0 ((interacts)) LPC_a_C20:4"
"198777","","0.674662649631429","0.75","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) N-C16:1-Cer",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) N-C16:1-Cer"
"198778","","0.687415678711588","0.74","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PS_aa_C40:7",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PS_aa_C40:7"
"198779","","0.69302043691275","0.69","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_ae_C38:4",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_ae_C38:4"
"198780","","0.623666703700937","0.72","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_aa_C40:7",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_aa_C40:7"
"198781","","0.714521902448941","0.67","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) N-C14:0-Cer",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) N-C14:0-Cer"
"198782","","0.708842813969","0.78","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_aa_C38:7",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_aa_C38:7"
"198783","","0.675494432449389","0.79","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_aa_C38:1",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_aa_C38:1"
"198784","","0.382240206003","0.61","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_ae_C40:2",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_ae_C40:2"
"198785","","0.626798009680097","0.65","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_ae_C38:3",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_ae_C38:3"
"198786","","0.655643932521333","0.65","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_ae_C40:5",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_ae_C40:5"
"198787","","0.60898315480775","0.64","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_aa_C36:5",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_aa_C36:5"
"198788","","0.726466949371794","0.65","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_aa_C36:3",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_aa_C36:3"
"198789","","0.596719968935586","0.62","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_aa_C40:6",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_aa_C40:6"
"198790","","0.703701641629794","0.61","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_aa_C40:5",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_aa_C40:5"
"198791","","0.742888817015794","0.67","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_ae_C36:3",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_ae_C36:3"
"198792","","0.524089611135438","0.68","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_ae_C36:1",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_ae_C36:1"
"198793","","0.47328374570331","0.69","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_ae_C38:2",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_ae_C38:2"
"198794","","0.41335336864","0.69","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_ae_C38:1",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_ae_C38:1"
"198795","","0.719642683863647","0.7","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_aa_C36:4",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_aa_C36:4"
"198796","","0.5422200590372","0.68","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_aa_C34:3",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_aa_C34:3"
"198797","","0.530267307391615","0.66","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_ae_C34:1",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_ae_C34:1"
"198798","","0.668548611924094","0.67","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PE_aa_C38:6",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PE_aa_C38:6"
"198799","","0.647993282035519","0.6","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PS_aa_C40:6",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PS_aa_C40:6"
"198800","","0.6071651361205","0.6","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) PS_aa_C36:4",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PS_aa_C36:4"
"198801","","0.8807566165925","0.6","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) N-C22:0-Cer",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) N-C22:0-Cer"
"198802","","0.824758906256091","0.6","","(interacts)",,"N-C24:1-Cer(2H) ((interacts)) N-C20:1-Cer(2H)",,"","","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) N-C20:1-Cer(2H)"
"198803","","0.883279015620667","0.78","","(interacts)",,"PC_aa_C38:6 ((interacts)) PC_aa_C36:3",,"","","false","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C36:3"
"198804","","0.833695465868091","0.73","","(interacts)",,"PC_aa_C38:6 ((interacts)) PC_aa_C38:3",,"","","false","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C38:3"
"198805","","0.831150300227538","0.81","","(interacts)",,"PC_aa_C38:6 ((interacts)) PC_aa_C38:4",,"","","false","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C38:4"
"198806","","0.624399811029333","0.75","","(interacts)",,"PC_aa_C38:6 ((interacts)) LPC_a_C18:0",,"","","false","(interacts)","PC_aa_C38:6 ((interacts)) LPC_a_C18:0"
"198807","","0.720021446545889","0.71","","(interacts)",,"PC_aa_C38:6 ((interacts)) LPC_a_C16:0",,"","","false","(interacts)","PC_aa_C38:6 ((interacts)) LPC_a_C16:0"
"198808","","0.82339755495394","0.75","","(interacts)",,"PC_aa_C38:6 ((interacts)) PC_aa_C36:4",,"","","false","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C36:4"
"198809","","0.8165471681525","0.74","","(interacts)",,"PC_aa_C38:6 ((interacts)) PC_aa_C34:3",,"","","false","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C34:3"
"198810","","0.8322214225928","0.86","","(interacts)",,"PC_aa_C38:6 ((interacts)) PC_aa_C38:5",,"","","false","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C38:5"
"198811","","0.852157733270071","0.87","","(interacts)",,"PC_aa_C38:6 ((interacts)) PC_aa_C36:5",,"","","false","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C36:5"
"198812","","0.785992796604462","0.65","","(interacts)",,"PC_aa_C38:6 ((interacts)) PC_aa_C32:1",,"","","false","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C32:1"
"198813","","0.830600619316","0.68","","(interacts)",,"PC_aa_C38:6 ((interacts)) LPC_a_C20:4",,"","","false","(interacts)","PC_aa_C38:6 ((interacts)) LPC_a_C20:4"
"198814","","0.798870054001954","0.63","","(interacts)",,"PC_aa_C38:6 ((interacts)) PC_aa_C34:1",,"","","false","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C34:1"
"198815","","0.764582514763","0.76","","(interacts)",,"PC_aa_C38:3 ((interacts)) LPC_a_C20:4",,"","","false","(interacts)","PC_aa_C38:3 ((interacts)) LPC_a_C20:4"
"198816","","0.8610763847828","0.71","","(interacts)",,"PC_aa_C38:3 ((interacts)) PC_aa_C30:0",,"","","false","(interacts)","PC_aa_C38:3 ((interacts)) PC_aa_C30:0"
"198817","","0.900256901979417","0.91","","(interacts)",,"PC_aa_C38:3 ((interacts)) PC_aa_C36:3",,"","","false","(interacts)","PC_aa_C38:3 ((interacts)) PC_aa_C36:3"
"198818","","0.388244837523","0.87","","(interacts)",,"PC_aa_C38:3 ((interacts)) PC_aa_C36:0",,"","","false","(interacts)","PC_aa_C38:3 ((interacts)) PC_aa_C36:0"
"198819","","0.0847191363573","0.68","","(interacts)",,"PC_aa_C38:3 ((interacts)) LPC_a_C18:2",,"","","false","(interacts)","PC_aa_C38:3 ((interacts)) LPC_a_C18:2"
"198820","","0.84303443630525","0.63","","(interacts)",,"PC_aa_C38:3 ((interacts)) PC_aa_C34:3",,"","","false","(interacts)","PC_aa_C38:3 ((interacts)) PC_aa_C34:3"
"198821","","0.886835822037286","0.94","","(interacts)",,"PC_aa_C38:3 ((interacts)) PC_aa_C38:2",,"","","false","(interacts)","PC_aa_C38:3 ((interacts)) PC_aa_C38:2"
"198822","","0.864196618398","0.64","","(interacts)",,"PC_aa_C38:3 ((interacts)) PC_aa_C34:0",,"","","false","(interacts)","PC_aa_C38:3 ((interacts)) PC_aa_C34:0"
"198823","","0.718812886625572","0.79","","(interacts)",,"PC_aa_C38:4 ((interacts)) PC_aa_C34:3",,"","","false","(interacts)","PC_aa_C38:4 ((interacts)) PC_aa_C34:3"
"198824","","0.797734950270143","0.67","","(interacts)",,"PC_aa_C38:4 ((interacts)) PC_aa_C38:2",,"","","false","(interacts)","PC_aa_C38:4 ((interacts)) PC_aa_C38:2"
"198825","","0.776993688415","0.9","","(interacts)",,"PC_aa_C38:4 ((interacts)) PC_aa_C36:3",,"","","false","(interacts)","PC_aa_C38:4 ((interacts)) PC_aa_C36:3"
"198826","","0.812556158555158","0.85","","(interacts)",,"PC_aa_C38:4 ((interacts)) PC_aa_C36:4",,"","","false","(interacts)","PC_aa_C38:4 ((interacts)) PC_aa_C36:4"
"198827","","0.820032803849727","0.7","","(interacts)",,"PC_aa_C38:4 ((interacts)) PC_aa_C30:0",,"","","false","(interacts)","PC_aa_C38:4 ((interacts)) PC_aa_C30:0"
"198828","","0.723940188685944","0.63","","(interacts)",,"PC_aa_C38:4 ((interacts)) PC_aa_C36:5",,"","","false","(interacts)","PC_aa_C38:4 ((interacts)) PC_aa_C36:5"
"198829","","0.737788772350265","0.68","","(interacts)",,"PC_aa_C38:4 ((interacts)) PC_aa_C34:1",,"","","false","(interacts)","PC_aa_C38:4 ((interacts)) PC_aa_C34:1"
"198830","","0.695797616321789","0.67","","(interacts)",,"PC_aa_C38:4 ((interacts)) PC_aa_C32:1",,"","","false","(interacts)","PC_aa_C38:4 ((interacts)) PC_aa_C32:1"
"198831","","0.845039834578833","0.86","","(interacts)",,"PC_aa_C38:4 ((interacts)) PC_aa_C38:3",,"","","false","(interacts)","PC_aa_C38:4 ((interacts)) PC_aa_C38:3"
"198832","","0.668524103032111","0.61","","(interacts)",,"PC_aa_C38:4 ((interacts)) LPC_a_C16:0",,"","","false","(interacts)","PC_aa_C38:4 ((interacts)) LPC_a_C16:0"
"198833","","0.72788546979425","0.63","","(interacts)",,"SM_C14:0 ((interacts)) PC_ae_C34:1",,"","","false","(interacts)","SM_C14:0 ((interacts)) PC_ae_C34:1"
"198834","","0.6472760438918","0.75","","(interacts)",,"SM_C14:0 ((interacts)) PC_ae_C34:2",,"","","false","(interacts)","SM_C14:0 ((interacts)) PC_ae_C34:2"
"198835","","0.143976137042","0.61","","(interacts)",,"SM_C14:0 ((interacts)) PG_aa_C34:1",,"","","false","(interacts)","SM_C14:0 ((interacts)) PG_aa_C34:1"
"198836","","0.588387876749333","0.77","","(interacts)",,"SM_C14:0 ((interacts)) PC_ae_C32:1",,"","","false","(interacts)","SM_C14:0 ((interacts)) PC_ae_C32:1"
"198837","","0.558673538622333","0.79","","(interacts)",,"SM_C14:0 ((interacts)) PC_aa_C32:2",,"","","false","(interacts)","SM_C14:0 ((interacts)) PC_aa_C32:2"
"198838","","0.544511834425643","0.85","","(interacts)",,"SM_C14:0 ((interacts)) PC_ae_C34:3",,"","","false","(interacts)","SM_C14:0 ((interacts)) PC_ae_C34:3"
"198839","","0.7515714287758","0.68","","(interacts)",,"LPE_a_C20:4 ((interacts)) LPE_a_C18:2",,"","","false","(interacts)","LPE_a_C20:4 ((interacts)) LPE_a_C18:2"
"198840","","0.8807566165925","0.91","","(interacts)",,"N-C24:0-Cer ((interacts)) N-C22:0-Cer",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) N-C22:0-Cer"
"198841","","0.824758906256091","0.91","","(interacts)",,"N-C24:0-Cer ((interacts)) N-C20:1-Cer(2H)",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) N-C20:1-Cer(2H)"
"198842","","0.6587219536305","0.96","","(interacts)",,"N-C24:0-Cer ((interacts)) PG_aa_C36:3",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PG_aa_C36:3"
"198843","","0.714521902448941","0.87","","(interacts)",,"N-C24:0-Cer ((interacts)) N-C14:0-Cer",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) N-C14:0-Cer"
"198844","","0.604158714413667","0.84","","(interacts)",,"N-C24:0-Cer ((interacts)) PE_ae_C40:3",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C40:3"
"198845","","0.41335336864","0.82","","(interacts)",,"N-C24:0-Cer ((interacts)) PE_ae_C38:1",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C38:1"
"198846","","0.382240206003","0.81","","(interacts)",,"N-C24:0-Cer ((interacts)) PE_ae_C40:2",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C40:2"
"198847","","0.795125332143556","0.8","","(interacts)",,"N-C24:0-Cer ((interacts)) N-C22:1-Cer",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) N-C22:1-Cer"
"198848","","0.4648745022715","0.85","","(interacts)",,"N-C24:0-Cer ((interacts)) LPE_a_C20:4",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) LPE_a_C20:4"
"198849","","0.428354624462789","0.86","","(interacts)",,"N-C24:0-Cer ((interacts)) PE_ae_C40:4",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C40:4"
"198850","","0.512303810280108","0.87","","(interacts)",,"N-C24:0-Cer ((interacts)) PE_aa_C40:2",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PE_aa_C40:2"
"198851","","0.642634261738212","0.83","","(interacts)",,"N-C24:0-Cer ((interacts)) PG_aa_C36:4",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PG_aa_C36:4"
"198852","","0.725642166707913","0.82","","(interacts)",,"N-C24:0-Cer ((interacts)) N-C18:0-Cer",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) N-C18:0-Cer"
"198853","","0.718236846228389","0.71","","(interacts)",,"N-C24:0-Cer ((interacts)) PE_aa_C38:2",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PE_aa_C38:2"
"198854","","0.0509205088019","0.8","","(interacts)",,"N-C24:0-Cer ((interacts)) LPE_a_C22:4",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) LPE_a_C22:4"
"198855","","0.699122714144905","0.73","","(interacts)",,"N-C24:0-Cer ((interacts)) N-C16:0-Cer(2H)",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) N-C16:0-Cer(2H)"
"198856","","0.824758906256091","0.61","","(interacts)",,"N-C24:0-Cer ((interacts)) N-C20:0-Cer",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) N-C20:0-Cer"
"198857","","0.725642166707913","0.65","","(interacts)",,"N-C24:0-Cer ((interacts)) N-C18:1-Cer(2H)",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) N-C18:1-Cer(2H)"
"198858","","0.5884968800204","0.67","","(interacts)",,"N-C24:0-Cer ((interacts)) PE_aa_C34:0",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PE_aa_C34:0"
"198859","","0.642885098854815","0.8","","(interacts)",,"N-C24:0-Cer ((interacts)) PG_aa_C38:5",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PG_aa_C38:5"
"198860","","0.4510944485665","0.78","","(interacts)",,"N-C24:0-Cer ((interacts)) N-C18:0-Cer(2H)",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) N-C18:0-Cer(2H)"
"198861","","0.47328374570331","0.79","","(interacts)",,"N-C24:0-Cer ((interacts)) PE_ae_C38:2",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C38:2"
"198862","","0.513433131460923","0.77","","(interacts)",,"N-C24:0-Cer ((interacts)) PE_aa_C40:3",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PE_aa_C40:3"
"198863","","0.626798009680097","0.77","","(interacts)",,"N-C24:0-Cer ((interacts)) PE_ae_C38:3",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C38:3"
"198864","","0.466922067105875","0.63","","(interacts)",,"N-C24:0-Cer ((interacts)) LPE_a_C18:2",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) LPE_a_C18:2"
"198865","",,"0.6","","(interacts)",,"N-C24:0-Cer ((interacts)) PG_aa_C32:0",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PG_aa_C32:0"
"198866","","0.651128186119972","0.62","","(interacts)",,"N-C24:0-Cer ((interacts)) PE_aa_C40:4",,"","","false","(interacts)","N-C24:0-Cer ((interacts)) PE_aa_C40:4"
"198867","","0.319689542055","0.74","","(interacts)",,"N-C14:0-Cer(2H) ((interacts)) PG_aa_C38:5",,"","","false","(interacts)","N-C14:0-Cer(2H) ((interacts)) PG_aa_C38:5"
"198868","","0.424018234015","0.67","","(interacts)",,"N-C14:0-Cer(2H) ((interacts)) LPE_a_C18:2",,"","","false","(interacts)","N-C14:0-Cer(2H) ((interacts)) LPE_a_C18:2"
"198869","",,"0.61","","(interacts)",,"N-C14:0-Cer(2H) ((interacts)) LPE_a_C22:4",,"","","false","(interacts)","N-C14:0-Cer(2H) ((interacts)) LPE_a_C22:4"
"198870","","0.3541371300815","0.61","","(interacts)",,"N-C14:0-Cer(2H) ((interacts)) LPE_a_C16:0",,"","","false","(interacts)","N-C14:0-Cer(2H) ((interacts)) LPE_a_C16:0"
"198871","","0.2542470060289","0.63","","(interacts)",,"N-C14:0-Cer(2H) ((interacts)) PG_aa_C36:4",,"","","false","(interacts)","N-C14:0-Cer(2H) ((interacts)) PG_aa_C36:4"
"198872","","0.619021654129","0.64","","(interacts)",,"N-C14:0-Cer(2H) ((interacts)) PG_aa_C34:3",,"","","false","(interacts)","N-C14:0-Cer(2H) ((interacts)) PG_aa_C34:3"
"198873","","0.791081744817065","0.78","","(interacts)",,"PC_aa_C36:4 ((interacts)) PC_aa_C36:2",,"","","false","(interacts)","PC_aa_C36:4 ((interacts)) PC_aa_C36:2"
"198874","","0.777078671490471","0.79","","(interacts)",,"PC_aa_C36:4 ((interacts)) PC_aa_C34:3",,"","","false","(interacts)","PC_aa_C36:4 ((interacts)) PC_aa_C34:3"
"198875","","0.782903793371389","0.83","","(interacts)",,"PC_aa_C36:4 ((interacts)) PC_aa_C34:1",,"","","false","(interacts)","PC_aa_C36:4 ((interacts)) PC_aa_C34:1"
"198876","","0.719345077872278","0.81","","(interacts)",,"PC_aa_C36:4 ((interacts)) PC_aa_C32:1",,"","","false","(interacts)","PC_aa_C36:4 ((interacts)) PC_aa_C32:1"
